,App,SHA,TestFilePath,ExtractVariable,isExtractVariable,prediction
842,googleapis/google-http-java-client,757723b7006f4ca9248d6193b4c5fcf74a89a2f7,com/google/api/client/json/gson/GsonParserTest.java,0.0,False,False
851,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/http/AbstractHttpContentTest.java,0.0,False,False
859,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/http/HttpBackOffUnsuccessfulResponseHandlerTest.java,0.0,False,False
875,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/http/javanet/NetHttpTransportTest.java,0.0,False,False
880,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/testing/http/FixedClockTest.java,0.0,False,False
906,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/http/apache/v2/ApacheHttpRequestTest.java,0.0,False,False
912,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/json/gson/GsonParserTest.java,0.0,False,False
913,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/json/jackson2/JacksonFactoryTest.java,0.0,False,False
918,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/xml/GenericXmlTest.java,0.0,False,True
920,googleapis/google-http-java-client,119122994ee3e435bd5cac8077b1046bc2fad5c2,com/google/api/client/xml/XmlNamespaceDictionaryTest.java,0.0,False,False
922,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/http/BasicAuthenticationTest.java,0.0,False,False
923,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/http/ByteArrayContentTest.java,0.0,False,False
935,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/http/HttpResponseTest.java,0.0,False,True
948,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/json/JsonParserTest.java,0.0,False,False
963,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/util/ExponentialBackOffTest.java,0.0,False,True
964,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/util/FieldInfoTest.java,0.0,False,False
967,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/util/LoggingStreamingContentTest.java,0.0,False,False
983,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/json/jackson2/JacksonFactoryTest.java,0.0,False,False
986,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/protobuf/ProtocolBuffersTest.java,0.0,False,False
988,googleapis/google-http-java-client,c2885b343e9c93505a6370e1aea08b35db70c1ba,com/google/api/client/xml/GenericXmlTest.java,0.0,False,True
998,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/http/GZipEncodingTest.java,0.0,False,False
1002,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/http/HttpMediaTypeTest.java,0.0,False,True
1007,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/http/HttpStatusCodesTest.java,0.0,False,True
1010,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/http/UriTemplateTest.java,0.0,False,False
1011,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/http/UrlEncodedContentTest.java,0.0,False,False
1057,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/xml/AtomTest.java,0.0,False,True
1060,googleapis/google-http-java-client,f7948014150d0205ffb6abf322e97e0c03b4ee16,com/google/api/client/xml/XmlNamespaceDictionaryTest.java,0.0,False,False
1071,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/http/HttpHeadersTest.java,0.0,False,False
1072,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/http/HttpMediaTypeTest.java,0.0,False,True
1077,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/http/HttpStatusCodesTest.java,0.0,False,True
1078,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/http/MultipartContentTest.java,0.0,False,True
1081,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/http/UrlEncodedContentTest.java,0.0,False,False
1086,googleapis/google-http-java-client,2c5121c7c6f7690bb30a4daec973a6988b3f7523,com/google/api/client/json/GenericJsonTest.java,0.0,False,False
1139,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/http/HttpBackOffUnsuccessfulResponseHandlerTest.java,0.0,False,False
1142,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/http/HttpMediaTypeTest.java,0.0,False,True
1157,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/json/JsonObjectParserTest.java,0.0,False,False
1162,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/testing/http/MockLowLevelHttpRequestTest.java,0.0,False,False
1170,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/util/DataTest.java,0.0,False,True
1173,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/util/ExponentialBackOffTest.java,0.0,False,True
1180,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/util/PemReaderTest.java,0.0,False,False
1188,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/extensions/appengine/datastore/AppEngineDataStoreFactoryTest.java,0.0,False,False
1191,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/json/gson/GsonGeneratorTest.java,0.0,False,False
1195,googleapis/google-http-java-client,0717d7608b06ea317f12287c3956ff22de6e2f38,com/google/api/client/json/jackson2/JacksonParserTest.java,0.0,False,False
1212,googleapis/google-http-java-client,0b533c9d1f251ce11e57f2e05bfcde545c5772fa,com/google/api/client/http/HttpMediaTypeTest.java,0.0,False,True
1233,googleapis/google-http-java-client,0b533c9d1f251ce11e57f2e05bfcde545c5772fa,com/google/api/client/testing/util/MockBackOffTest.java,0.0,False,False
1259,googleapis/google-http-java-client,0b533c9d1f251ce11e57f2e05bfcde545c5772fa,com/google/api/client/extensions/appengine/http/UrlFetchTransportTest.java,0.0,False,False
1275,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/http/EmptyContentTest.java,0.0,False,False
1277,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/http/GenericUrlTest.java,0.0,False,True
1285,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/http/HttpResponseTest.java,0.0,False,True
1289,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/http/OpenCensusUtilsTest.java,0.0,False,True
1293,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/http/javanet/NetHttpRequestTest.java,0.0,False,False
1316,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/util/IOUtilsTest.java,0.0,False,False
1322,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/util/StringUtilsTest.java,0.0,False,False
1323,googleapis/google-http-java-client,f77608fbfb41410a8f62f40bc5a2df256c751d52,com/google/api/client/util/TypesTest.java,0.0,False,True
1352,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/http/HttpMediaTypeTest.java,0.0,False,True
1370,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/testing/http/FixedClockTest.java,0.0,False,False
1372,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/testing/http/MockLowLevelHttpRequestTest.java,0.0,False,False
1380,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/util/DataTest.java,0.0,False,True
1386,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/util/IOUtilsTest.java,0.0,False,False
1403,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/json/jackson2/JacksonFactoryTest.java,0.0,False,False
1405,googleapis/google-http-java-client,5e9b2f1f438205b27dff70b5b7df961fc0607925,com/google/api/client/json/jackson2/JacksonParserTest.java,0.0,False,False
1420,googleapis/google-http-java-client,deb45884a166615656d0aa3f79fad76b8b031e7f,com/google/api/client/http/HttpEncodingStreamingContentTest.java,0.0,False,False
1448,googleapis/google-http-java-client,deb45884a166615656d0aa3f79fad76b8b031e7f,com/google/api/client/util/ClassInfoTest.java,0.0,False,False
1457,googleapis/google-http-java-client,deb45884a166615656d0aa3f79fad76b8b031e7f,com/google/api/client/util/LoggingStreamingContentTest.java,0.0,False,False
1518,googleapis/google-http-java-client,bfda06c1fccfd759ca893e6338f30edbdcc26932,com/google/api/client/util/ClassInfoTest.java,0.0,False,False
1527,googleapis/google-http-java-client,bfda06c1fccfd759ca893e6338f30edbdcc26932,com/google/api/client/util/LoggingStreamingContentTest.java,0.0,False,False
1570,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/http/UriTemplateTest.java,0.0,False,False
1571,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/http/UrlEncodedContentTest.java,0.0,False,False
1578,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/json/JsonParserTest.java,0.0,False,False
1583,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/testing/util/MockBackOffTest.java,0.0,False,False
1587,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/util/Base64Test.java,0.0,False,False
1595,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/util/GenericDataTest.java,0.0,False,False
1607,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/http/apache/v2/ApacheHttpTransportTest.java,0.0,False,True
1609,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/extensions/appengine/http/UrlFetchTransportTest.java,0.0,False,False
1620,googleapis/google-http-java-client,02a2b0b2b3780a8a014eeef7f175cc4833a35c1c,com/google/api/client/xml/XmlNamespaceDictionaryTest.java,0.0,False,False
1624,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/ConsumingInputStreamTest.java,0.0,False,False
1627,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/GenericUrlTest.java,0.0,False,True
1628,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/GZipEncodingTest.java,0.0,False,False
1633,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/HttpRequestTest.java,0.0,False,True
1637,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/HttpStatusCodesTest.java,0.0,False,True
1643,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/javanet/NetHttpRequestTest.java,0.0,False,False
1644,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/http/javanet/NetHttpResponseTest.java,0.0,False,False
1647,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/json/JsonObjectParserTest.java,0.0,False,False
1660,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/util/DataTest.java,0.0,False,True
1671,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/util/SecurityUtilsTest.java,0.0,False,False
1674,googleapis/google-http-java-client,d36ed4b45ab23b1e7f529d360c48f7f3056f5c13,com/google/api/client/util/escape/CharEscapersTest.java,0.0,False,False
1703,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/http/HttpRequestTest.java,0.0,False,True
1705,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/http/HttpResponseExceptionTest.java,0.0,False,False
1721,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/testing/http/MockLowLevelHttpRequestTest.java,0.0,False,False
1722,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/testing/util/MockBackOffTest.java,0.0,False,False
1738,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/util/ObjectsTest.java,0.0,False,False
1744,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/util/escape/PercentEscaperTest.java,0.0,False,False
1747,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/extensions/appengine/datastore/AppEngineDataStoreFactoryTest.java,0.0,False,False
1759,googleapis/google-http-java-client,54311e880e1d9df37eaa4fe3cd6a0ca5c4691d4f,com/google/api/client/xml/XmlNamespaceDictionaryTest.java,0.0,False,False
1761,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/http/BasicAuthenticationTest.java,0.0,False,False
1798,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/util/DataTest.java,0.0,False,True
1803,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/util/GenericDataTest.java,0.0,False,False
1812,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/util/escape/CharEscapersTest.java,0.0,False,False
1815,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/http/apache/v2/ApacheHttpTransportTest.java,0.0,False,True
1822,googleapis/google-http-java-client,8b31308e8b277c48cb9e9913fce2b6f693b38571,com/google/api/client/json/jackson2/JacksonGeneratorTest.java,0.0,False,False
1830,googleapis/google-http-java-client,0c1d58b14a2b38cb2bce8d17c4b547261ab17739,com/google/api/client/http/BasicAuthenticationTest.java,0.0,False,False
1833,googleapis/google-http-java-client,0c1d58b14a2b38cb2bce8d17c4b547261ab17739,com/google/api/client/http/EmptyContentTest.java,0.0,False,False
1877,googleapis/google-http-java-client,0c1d58b14a2b38cb2bce8d17c4b547261ab17739,com/google/api/client/util/PemReaderTest.java,0.0,False,False
1886,googleapis/google-http-java-client,0c1d58b14a2b38cb2bce8d17c4b547261ab17739,com/google/api/client/extensions/appengine/http/UrlFetchTransportTest.java,0.0,False,False
1912,googleapis/google-http-java-client,8ea334851cbd5ef6752de03b48c53c35e46532ea,com/google/api/client/http/HttpResponseExceptionTest.java,0.0,False,False
1913,googleapis/google-http-java-client,8ea334851cbd5ef6752de03b48c53c35e46532ea,com/google/api/client/http/HttpStatusCodesTest.java,0.0,False,True
1926,googleapis/google-http-java-client,8ea334851cbd5ef6752de03b48c53c35e46532ea,com/google/api/client/testing/http/FixedClockTest.java,0.0,False,False
1939,googleapis/google-http-java-client,8ea334851cbd5ef6752de03b48c53c35e46532ea,com/google/api/client/util/ExponentialBackOffTest.java,0.0,False,True
