,App,SHA,TestFilePath,ExtractVariable,isExtractVariable,prediction
717,cmu-phil/tetrad,bde2c9b4901633c25a7e36e1cc4f17db2e1ac70e,edu/cmu/tetrad/test/TestSessionNode.java,0.0,False,False
722,cmu-phil/tetrad,bde2c9b4901633c25a7e36e1cc4f17db2e1ac70e,edu/cmu/tetrad/test/TestCombinationIterator.java,0.0,False,False
733,cmu-phil/tetrad,bde2c9b4901633c25a7e36e1cc4f17db2e1ac70e,edu/cmu/tetrad/test/TestRfciBsc.java,0.0,False,True
736,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/pitt/dbmi/data/reader/metadata/MetadataFileReaderTest.java,0.0,False,False
753,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestRfciBsc.java,0.0,False,True
763,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/bayes/JunctionTreeAlgorithmTest.java,0.0,False,False
769,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestCellTable.java,0.0,False,False
777,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestMatrix.java,0.0,False,False
778,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestDag.java,0.0,False,False
780,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestGraph.java,0.0,False,False
785,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestRegression.java,0.0,False,True
789,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestFges.java,0.0,False,True
793,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestMimbuild.java,0.0,False,False
798,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestPurify.java,0.0,False,False
811,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/cmu/tetrad/test/TestCovarianceMatrix.java,0.0,False,False
824,cmu-phil/tetrad,265e0be3556aab6e2a04f95ccafa07aba36c5fb5,edu/pitt/dbmi/algo/bayesian/constraint/inference/BCCausalInferenceTest.java,0.0,False,False
840,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetradapp/test/TestDisplayNode.java,0.0,False,False
841,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetradapp/test/TestGraphWorkbench.java,0.0,False,False
850,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/test/TestBayesIm.java,0.0,False,False
855,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/bayes/JunctionTreeAlgorithmTest.java,0.0,False,False
863,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/test/TestDelimiterType.java,0.0,False,False
874,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/test/TestIndependenceFact.java,0.0,False,False
907,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/test/TestIntegrator.java,0.0,False,False
911,cmu-phil/tetrad,4e196ddfccd560af5499f472f62539477df5b563,edu/cmu/tetrad/test/TestMultiDimIntTable.java,0.0,False,False
932,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetradapp/test/TestDisplayNode.java,0.0,False,False
958,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/LoadContinuousDataAndSingleGraph.java,0.0,False,False
980,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestMimbuild.java,0.0,False,False
981,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
989,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestSemEvidence.java,0.0,False,False
992,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestSemUpdater.java,0.0,False,False
1005,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestMultiDimIntTable.java,0.0,False,False
1009,cmu-phil/tetrad,13b64f5334c4ceea5c497f675421cdb93b1c5fec,edu/cmu/tetrad/test/TestStatUtils.java,0.0,False,False
1013,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/pitt/dbmi/data/reader/covariance/LowerCovarianceDataFileReaderTest.java,0.0,False,False
1024,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/pitt/dbmi/data/reader/validation/tabular/TabularDataFileValidationTest.java,0.0,False,False
1028,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1029,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestRfciBsc.java,0.0,False,True
1034,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestPcStableMax.java,0.0,False,True
1037,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/annotation/AlgorithmAnnotationsTest.java,0.0,False,False
1059,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestDag.java,0.0,False,False
1063,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestFruchtermanReingoldLayout.java,0.0,False,False
1072,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestCpc.java,0.0,False,False
1073,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestDagInPatternIterator.java,0.0,False,False
1094,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestSessionEvent.java,0.0,False,False
1103,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestMatrix.java,0.0,False,False
1105,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestMultiDimIntTable.java,0.0,False,False
1107,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestPartialCorrelationPdf.java,0.0,False,False
1112,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/DataColumnsTest.java,0.0,False,False
1122,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/validation/covariance/LowerCovarianceDataFileValidationTest.java,0.0,False,False
1125,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetradapp/test/TestDataWrapper.java,0.0,False,False
1143,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestEvidence.java,0.0,False,False
1175,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1199,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestCombinationGenerator.java,0.0,False,False
1207,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestPartialCorrelationPdf.java,0.0,False,False
1227,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetradapp/test/TestGraphWorkbench.java,0.0,False,False
1228,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1232,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1236,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestConditionalGaussianSimulation.java,0.0,False,False
1244,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/bayes/JunctionTreeAlgorithmTest.java,0.0,False,False
1251,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestCovarianceMatrix.java,0.0,False,False
1262,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestEndpointMatrixGraph.java,0.0,False,False
1268,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestSemGraph.java,0.0,False,False
1281,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1322,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/pitt/dbmi/data/reader/validation/covariance/LowerCovarianceDataFileValidationTest.java,0.0,False,False
1325,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetradapp/test/TestDataWrapper.java,0.0,False,False
1326,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetradapp/test/TestDisplayNode.java,0.0,False,False
1327,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetradapp/test/TestGraphWorkbench.java,0.0,False,False
1343,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestCptInvariantUpdater.java,0.0,False,False
1346,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestModelGenerator.java,0.0,False,False
1349,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestExpressionParser.java,0.0,False,False
1356,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestDiscretizer.java,0.0,False,False
1364,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestGraphConverter.java,0.0,False,False
1375,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestFges.java,0.0,False,True
1378,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestMbfs.java,0.0,False,False
1379,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestMimbuild2.java,0.0,False,False
1384,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestKernelGaussian.java,0.0,False,False
1397,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestChoiceGenerator.java,0.0,False,False
1399,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestCombinationIterator.java,0.0,False,False
1418,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/pitt/dbmi/data/reader/tabular/TabularColumnFileReaderTest.java,0.0,False,False
1425,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetradapp/test/TestDisplayNode.java,0.0,False,False
1426,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetradapp/test/TestGraphWorkbench.java,0.0,False,False
1443,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestDiscreteProbs.java,0.0,False,False
1446,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestProposition.java,0.0,False,False
1449,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestBoxDataSet.java,0.0,False,False
1452,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestCovarianceMatrix.java,0.0,False,False
1462,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestGraph.java,0.0,False,False
1465,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestIndependenceFact.java,0.0,False,False
1468,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestUniformGraphGenerator.java,0.0,False,False
1469,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestRegression.java,0.0,False,False
1493,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestSessionNode.java,0.0,False,False
1497,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestCombinationGenerator.java,0.0,False,False
1500,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestMathUtils.java,0.0,False,False
1503,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestParamDescriptions.java,0.0,False,False
1506,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestStatUtils.java,0.0,False,False
1509,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestRfciBsc.java,0.0,False,True
1513,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1515,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestFges.java,0.0,False,True
1534,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestBoxDataSet.java,0.0,False,False
1556,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestCpc.java,0.0,False,False
1557,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestDagInPatternIterator.java,0.0,False,False
1560,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestFges.java,0.0,False,True
1567,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestPcStableMax.java,0.0,False,True
1584,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestCombinationIterator.java,0.0,False,False
1601,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestPcStableMax.java,0.0,False,True
1602,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/algcomparison/TimeoutComparisonTest.java,0.0,False,True
1622,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestDelimiterType.java,0.0,False,False
1626,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestDag.java,0.0,False,False
1628,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestEdgeListGraphSingleConnections.java,0.0,False,False
1635,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestSemGraph.java,0.0,False,False
1641,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestFas.java,0.0,False,False
1645,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestLingamPattern.java,0.0,False,False
1658,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestSemProposition.java,0.0,False,False
